INFO 2024-11-15 23:09:04,630 autoreload Watching for file changes with StatReloader
INFO 2024-11-16 09:50:13,582 basehttp "GET /static/img/edit.png HTTP/1.1" 200 15244
INFO 2024-11-16 09:50:13,582 basehttp "GET /static/img/delete.png HTTP/1.1" 200 24871
INFO 2024-11-16 09:50:13,583 basehttp "GET /static/img/pdf.png HTTP/1.1" 200 16774
WARNING 2024-11-16 09:50:13,596 basehttp "GET /static/css/static/fonts/NotoSansAr.ttf HTTP/1.1" 404 1907
WARNING 2024-11-16 09:50:13,596 basehttp "GET /static/css/static/fonts/NotoSansAr-bold.ttf HTTP/1.1" 404 1922
INFO 2024-11-16 09:50:13,600 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
DEBUG 2024-11-16 09:50:13,646 base Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\base.py", line 181, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
                                               ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\base.py", line 313, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
  File "D:\newP\mail\mailenv\Lib\site-packages\django\urls\resolvers.py", line 705, in resolve
    raise Resolver404({"tried": tried, "path": new_path})
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern '' [name='index']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'incoming/' [name='incoming']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'outgoing/' [name='outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'internal/' [name='internal']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'decrees/' [name='decrees']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'add_outgoing/' [name='add_outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'outgoing_mail/' [name='outgoing_mail']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'edit_outgoing/<int:outgoing_id>/' [name='edit_outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'get_document_details/<int:document_id>/' [name='get_document_details']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'pdfs/<str:model_name>/<int:object_id>/' [name='download_pdf']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'attach/<str:model_name>/<int:object_id>/' [name='download_attach']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'delete_document/<str:model_name>/<int:document_id>/' [name='delete_document']>], [<URLPattern '^media/(?P<path>.*)$'>]], 'path': 'favicon.ico'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
TypeError: 'URLResolver' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 893, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'URLResolver' object has no attribute 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ~~~^^^^^
ValueError: invalid literal for int() with base 10: 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
    )  # missing attribute
    ^
django.template.base.VariableDoesNotExist: Failed lookup for key [name] in <URLResolver <URLPattern list> (admin:admin) 'admin/'>
WARNING 2024-11-16 09:50:13,649 log Not Found: /favicon.ico
WARNING 2024-11-16 09:50:13,649 basehttp "GET /favicon.ico HTTP/1.1" 404 5733
DEBUG 2024-11-16 09:50:13,671 utils (0.000) SELECT COUNT(*) AS "__count" FROM "documents_outgoing"; args=(); alias=default
DEBUG 2024-11-16 09:50:13,673 utils (0.000) SELECT "documents_outgoing"."id", "documents_outgoing"."out_date", "documents_outgoing"."reg_number", "documents_outgoing"."dept_from", "documents_outgoing"."dept_to", "documents_outgoing"."title", "documents_outgoing"."keywords", "documents_outgoing"."pdf_file" FROM "documents_outgoing" ORDER BY "documents_outgoing"."id" DESC LIMIT 5; args=(); alias=default
INFO 2024-11-16 09:50:13,676 basehttp "GET /outgoing_mail/ HTTP/1.1" 200 12401
INFO 2024-11-16 09:50:13,706 basehttp "GET /static/css/style.css HTTP/1.1" 200 13803
INFO 2024-11-16 09:50:13,706 basehttp "GET /static/img/print.png HTTP/1.1" 200 3321
INFO 2024-11-16 09:50:13,708 basehttp "GET /static/img/view.png HTTP/1.1" 200 20714
INFO 2024-11-16 09:50:13,712 basehttp "GET /static/js/details.js HTTP/1.1" 200 7602
INFO 2024-11-16 09:50:13,712 basehttp "GET /static/img/pdf.png HTTP/1.1" 200 16774
INFO 2024-11-16 09:50:13,713 basehttp "GET /static/img/edit.png HTTP/1.1" 200 15244
INFO 2024-11-16 09:50:13,713 basehttp "GET /static/img/delete.png HTTP/1.1" 200 24871
WARNING 2024-11-16 09:50:13,729 basehttp "GET /static/css/static/fonts/NotoSansAr-bold.ttf HTTP/1.1" 404 1922
WARNING 2024-11-16 09:50:13,729 basehttp "GET /static/css/static/fonts/NotoSansAr.ttf HTTP/1.1" 404 1907
INFO 2024-11-16 09:50:13,731 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
DEBUG 2024-11-16 09:50:13,782 base Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\base.py", line 181, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
                                               ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\base.py", line 313, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
  File "D:\newP\mail\mailenv\Lib\site-packages\django\urls\resolvers.py", line 705, in resolve
    raise Resolver404({"tried": tried, "path": new_path})
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern '' [name='index']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'incoming/' [name='incoming']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'outgoing/' [name='outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'internal/' [name='internal']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'decrees/' [name='decrees']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'add_outgoing/' [name='add_outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'outgoing_mail/' [name='outgoing_mail']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'edit_outgoing/<int:outgoing_id>/' [name='edit_outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'get_document_details/<int:document_id>/' [name='get_document_details']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'pdfs/<str:model_name>/<int:object_id>/' [name='download_pdf']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'attach/<str:model_name>/<int:object_id>/' [name='download_attach']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'delete_document/<str:model_name>/<int:document_id>/' [name='delete_document']>], [<URLPattern '^media/(?P<path>.*)$'>]], 'path': 'favicon.ico'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
TypeError: 'URLResolver' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 893, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'URLResolver' object has no attribute 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ~~~^^^^^
ValueError: invalid literal for int() with base 10: 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
    )  # missing attribute
    ^
django.template.base.VariableDoesNotExist: Failed lookup for key [name] in <URLResolver <URLPattern list> (admin:admin) 'admin/'>
WARNING 2024-11-16 09:50:13,785 log Not Found: /favicon.ico
WARNING 2024-11-16 09:50:13,786 basehttp "GET /favicon.ico HTTP/1.1" 404 5733
DEBUG 2024-11-16 09:50:13,825 utils (0.000) SELECT COUNT(*) AS "__count" FROM "documents_outgoing"; args=(); alias=default
DEBUG 2024-11-16 09:50:13,826 utils (0.000) SELECT "documents_outgoing"."id", "documents_outgoing"."out_date", "documents_outgoing"."reg_number", "documents_outgoing"."dept_from", "documents_outgoing"."dept_to", "documents_outgoing"."title", "documents_outgoing"."keywords", "documents_outgoing"."pdf_file" FROM "documents_outgoing" ORDER BY "documents_outgoing"."id" DESC LIMIT 5; args=(); alias=default
INFO 2024-11-16 09:50:13,829 basehttp "GET /outgoing_mail/ HTTP/1.1" 200 12401
INFO 2024-11-16 09:50:13,857 basehttp "GET /static/css/style.css HTTP/1.1" 200 13803
INFO 2024-11-16 09:50:13,858 basehttp "GET /static/img/print.png HTTP/1.1" 200 3321
INFO 2024-11-16 09:50:13,858 basehttp "GET /static/img/view.png HTTP/1.1" 200 20714
INFO 2024-11-16 09:50:13,864 basehttp "GET /static/js/details.js HTTP/1.1" 200 7602
INFO 2024-11-16 09:50:13,865 basehttp "GET /static/img/pdf.png HTTP/1.1" 200 16774
INFO 2024-11-16 09:50:13,865 basehttp "GET /static/img/edit.png HTTP/1.1" 200 15244
INFO 2024-11-16 09:50:13,866 basehttp "GET /static/img/delete.png HTTP/1.1" 200 24871
WARNING 2024-11-16 09:50:13,884 basehttp "GET /static/css/static/fonts/NotoSansAr.ttf HTTP/1.1" 404 1907
WARNING 2024-11-16 09:50:13,885 basehttp "GET /static/css/static/fonts/NotoSansAr-bold.ttf HTTP/1.1" 404 1922
INFO 2024-11-16 09:50:13,887 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
DEBUG 2024-11-16 09:50:13,937 base Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\base.py", line 181, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
                                               ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\base.py", line 313, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
  File "D:\newP\mail\mailenv\Lib\site-packages\django\urls\resolvers.py", line 705, in resolve
    raise Resolver404({"tried": tried, "path": new_path})
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern '' [name='index']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'incoming/' [name='incoming']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'outgoing/' [name='outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'internal/' [name='internal']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'decrees/' [name='decrees']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'add_outgoing/' [name='add_outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'outgoing_mail/' [name='outgoing_mail']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'edit_outgoing/<int:outgoing_id>/' [name='edit_outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'get_document_details/<int:document_id>/' [name='get_document_details']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'pdfs/<str:model_name>/<int:object_id>/' [name='download_pdf']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'attach/<str:model_name>/<int:object_id>/' [name='download_attach']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'delete_document/<str:model_name>/<int:document_id>/' [name='delete_document']>], [<URLPattern '^media/(?P<path>.*)$'>]], 'path': 'favicon.ico'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
TypeError: 'URLResolver' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 893, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'URLResolver' object has no attribute 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ~~~^^^^^
ValueError: invalid literal for int() with base 10: 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
    )  # missing attribute
    ^
django.template.base.VariableDoesNotExist: Failed lookup for key [name] in <URLResolver <URLPattern list> (admin:admin) 'admin/'>
WARNING 2024-11-16 09:50:13,940 log Not Found: /favicon.ico
WARNING 2024-11-16 09:50:13,940 basehttp "GET /favicon.ico HTTP/1.1" 404 5733
DEBUG 2024-11-16 09:50:13,970 utils (0.001) SELECT COUNT(*) AS "__count" FROM "documents_outgoing"; args=(); alias=default
DEBUG 2024-11-16 09:50:13,971 utils (0.000) SELECT "documents_outgoing"."id", "documents_outgoing"."out_date", "documents_outgoing"."reg_number", "documents_outgoing"."dept_from", "documents_outgoing"."dept_to", "documents_outgoing"."title", "documents_outgoing"."keywords", "documents_outgoing"."pdf_file" FROM "documents_outgoing" ORDER BY "documents_outgoing"."id" DESC LIMIT 5; args=(); alias=default
INFO 2024-11-16 09:50:13,974 basehttp "GET /outgoing_mail/ HTTP/1.1" 200 12401
INFO 2024-11-16 09:50:13,999 basehttp "GET /static/css/style.css HTTP/1.1" 200 13803
INFO 2024-11-16 09:50:14,009 basehttp "GET /static/js/details.js HTTP/1.1" 200 7602
INFO 2024-11-16 09:50:14,010 basehttp "GET /static/img/print.png HTTP/1.1" 200 3321
INFO 2024-11-16 09:50:14,010 basehttp "GET /static/img/view.png HTTP/1.1" 200 20714
INFO 2024-11-16 09:50:14,011 basehttp "GET /static/img/edit.png HTTP/1.1" 200 15244
INFO 2024-11-16 09:50:14,012 basehttp "GET /static/img/pdf.png HTTP/1.1" 200 16774
INFO 2024-11-16 09:50:14,013 basehttp "GET /static/img/delete.png HTTP/1.1" 200 24871
WARNING 2024-11-16 09:50:14,026 basehttp "GET /static/css/static/fonts/NotoSansAr-bold.ttf HTTP/1.1" 404 1922
WARNING 2024-11-16 09:50:14,026 basehttp "GET /static/css/static/fonts/NotoSansAr.ttf HTTP/1.1" 404 1907
INFO 2024-11-16 09:50:14,029 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
DEBUG 2024-11-16 09:50:14,075 base Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\base.py", line 181, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
                                               ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\base.py", line 313, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
  File "D:\newP\mail\mailenv\Lib\site-packages\django\urls\resolvers.py", line 705, in resolve
    raise Resolver404({"tried": tried, "path": new_path})
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern '' [name='index']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'incoming/' [name='incoming']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'outgoing/' [name='outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'internal/' [name='internal']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'decrees/' [name='decrees']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'add_outgoing/' [name='add_outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'outgoing_mail/' [name='outgoing_mail']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'edit_outgoing/<int:outgoing_id>/' [name='edit_outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'get_document_details/<int:document_id>/' [name='get_document_details']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'pdfs/<str:model_name>/<int:object_id>/' [name='download_pdf']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'attach/<str:model_name>/<int:object_id>/' [name='download_attach']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'delete_document/<str:model_name>/<int:document_id>/' [name='delete_document']>], [<URLPattern '^media/(?P<path>.*)$'>]], 'path': 'favicon.ico'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
TypeError: 'URLResolver' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 893, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'URLResolver' object has no attribute 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ~~~^^^^^
ValueError: invalid literal for int() with base 10: 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\template\base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
    )  # missing attribute
    ^
django.template.base.VariableDoesNotExist: Failed lookup for key [name] in <URLResolver <URLPattern list> (admin:admin) 'admin/'>
WARNING 2024-11-16 09:50:14,078 log Not Found: /favicon.ico
WARNING 2024-11-16 09:50:14,078 basehttp "GET /favicon.ico HTTP/1.1" 404 5733
DEBUG 2024-11-16 09:50:14,110 utils (0.000) SELECT COUNT(*) AS "__count" FROM "documents_outgoing"; args=(); alias=default
DEBUG 2024-11-16 09:50:14,111 utils (0.000) SELECT "documents_outgoing"."id", "documents_outgoing"."out_date", "documents_outgoing"."reg_number", "documents_outgoing"."dept_from", "documents_outgoing"."dept_to", "documents_outgoing"."title", "documents_outgoing"."keywords", "documents_outgoing"."pdf_file" FROM "documents_outgoing" ORDER BY "documents_outgoing"."id" DESC LIMIT 5; args=(); alias=default
INFO 2024-11-16 09:50:14,113 basehttp "GET /outgoing_mail/ HTTP/1.1" 200 12401
INFO 2024-11-16 09:50:14,139 basehttp "GET /static/css/style.css HTTP/1.1" 200 13803
INFO 2024-11-16 09:50:14,143 basehttp "GET /static/img/print.png HTTP/1.1" 200 3321
INFO 2024-11-16 09:50:14,145 basehttp "GET /static/img/view.png HTTP/1.1" 200 20714
INFO 2024-11-16 09:50:14,148 basehttp "GET /static/img/pdf.png HTTP/1.1" 200 16774
INFO 2024-11-16 09:50:14,148 basehttp "GET /static/js/details.js HTTP/1.1" 200 7602
INFO 2024-11-16 09:50:14,148 basehttp "GET /static/img/delete.png HTTP/1.1" 200 24871
INFO 2024-11-16 09:50:14,149 basehttp "GET /static/img/edit.png HTTP/1.1" 200 15244
WARNING 2024-11-16 09:50:14,161 basehttp "GET /static/css/static/fonts/NotoSansAr.ttf HTTP/1.1" 404 1907
WARNING 2024-11-16 09:50:14,165 basehttp "GET /static/css/static/fonts/NotoSansAr-bold.ttf HTTP/1.1" 404 1922
INFO 2024-11-16 09:50:14,166 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
DEBUG 2024-11-16 09:50:14,206 base Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\base.py", line 181, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
                                               ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\base.py", line 313, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
  File "D:\newP\mail\mailenv\Lib\site-packages\django\urls\resolvers.py", line 705, in resolve
    raise Resolver404({"tried": tried, "path": new_path})
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern '' [name='index']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'incoming/' [name='incoming']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'outgoing/' [name='outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'internal/' [name='internal']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'decrees/' [name='decrees']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'add_outgoing/' [name='add_outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'outgoing_mail/' [name='outgoing_mail']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'edit_outgoing/<int:outgoing_id>/' [name='edit_outgoing']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'get_document_details/<int:document_id>/' [name='get_document_details']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'pdfs/<str:model_name>/<int:object_id>/' [name='download_pdf']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'attach/<str:model_name>/<int:object_id>/' [name='download_attach']>], [<URLResolver <module 'documents.urls' from 'D:\\newP\\mail\\mail_archive\\documents\\urls.py'> (None:None) ''>, <URLPattern 'delete_document/<str:model_name>/<int:document_id>/' [name='delete_document']>], [<URLPattern '^media/(?P<path>.*)$'>]], 'path': 'favicon.ico'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
